n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
5,1.0,long,low,44,M3 Opt,2,4.0,0.0004410743713378906,0.0008859634399414062,2,2,20,45
5,1.0,long,low,45,M1 Opt,2,4.0,0.002196788787841797,0.0031108856201171875,2,2,52,107
5,1.0,long,low,45,M2 Opt,2,4.0,0.0007390975952148438,0.0013477802276611328,2,2,29,49
5,1.0,long,low,45,M3 Opt,2,4.0,0.0004711151123046875,0.0009629726409912109,2,2,20,43
5,1.0,long,low,46,M1 Opt,2,4.0,0.001936197280883789,0.002810955047607422,2,2,54,109
5,1.0,long,low,46,M2 Opt,2,4.0,0.0006020069122314453,0.0011429786682128906,2,2,31,49
5,1.0,long,low,46,M3 Opt,2,4.0,0.00044989585876464844,0.0009100437164306641,2,2,20,44
5,1.0,long,high,42,M1 Opt,2,4.0,0.0007290840148925781,0.0019190311431884766,2,2,57,118
5,1.0,long,high,42,M2 Opt,2,4.0,0.0006170272827148438,0.0012929439544677734,2,2,31,53
5,1.0,long,high,42,M3 Opt,2,4.0,0.0007569789886474609,0.0012600421905517578,2,2,18,38
5,1.0,long,high,43,M1 Opt,2,8.0,0.0008909702301025391,0.002889871597290039,4,4,63,130
5,1.0,long,high,43,M2 Opt,2,8.0,0.0006270408630371094,0.0013937950134277344,4,4,34,49
5,1.0,long,high,43,M3 Opt,2,8.0,0.00015997886657714844,0.00040984153747558594,4,4,11,19
5,1.0,long,high,44,M1 Opt,2,6.0,0.0014510154724121094,0.0024247169494628906,3,3,61,126
5,1.0,long,high,44,M2 Opt,2,6.0,0.000759124755859375,0.001275777816772461,3,3,33,49
5,1.0,long,high,44,M3 Opt,2,6.0,0.00043392181396484375,0.0008819103240966797,3,3,19,42
5,1.0,long,high,45,M1 Opt,2,6.0,0.0016789436340332031,0.0026350021362304688,3,3,52,107
5,1.0,long,high,45,M2 Opt,2,6.0,0.0008530616760253906,0.001458883285522461,3,3,29,49
5,1.0,long,high,45,M3 Opt,2,6.0,0.00045990943908691406,0.0009531974792480469,3,3,20,43
5,1.0,long,high,46,M1 Opt,2,6.0,0.0005919933319091797,0.0015463829040527344,3,3,54,109
5,1.0,long,high,46,M2 Opt,2,6.0,0.0002541542053222656,0.0007491111755371094,3,3,31,49
5,1.0,long,high,46,M3 Opt,2,6.0,0.0003628730773925781,0.0006909370422363281,3,3,16,33
5,1.2,short,low,42,M1 Opt,2,4.0,0.0016129016876220703,0.0026497840881347656,2,2,56,115
5,1.2,short,low,42,M2 Opt,2,4.0,0.0005340576171875,0.0010440349578857422,2,2,31,53
5,1.2,short,low,42,M3 Opt,2,4.0,0.0004220008850097656,0.0008449554443359375,2,2,20,43
5,1.2,short,low,43,M1 Opt,2,6.0,0.0019500255584716797,0.0030841827392578125,3,3,63,130
5,1.2,short,low,43,M2 Opt,2,6.0,0.0006968975067138672,0.0012388229370117188,3,3,34,49
5,1.2,short,low,43,M3 Opt,2,6.0,0.0004341602325439453,0.0009069442749023438,3,3,20,46
5,1.2,short,low,44,M1 Opt,2,4.0,0.0018630027770996094,0.0029251575469970703,2,2,61,126
5,1.2,short,low,44,M2 Opt,2,4.0,0.0006349086761474609,0.0012171268463134766,2,2,33,49
5,1.2,short,low,44,M3 Opt,2,4.0,0.0006468296051025391,0.0013451576232910156,2,2,20,45
5,1.2,short,low,45,M1 Opt,2,4.0,0.0025870800018310547,0.003638029098510742,2,2,53,110
5,1.2,short,low,45,M2 Opt,2,4.0,0.0005939006805419922,0.0011277198791503906,2,2,29,49
5,1.2,short,low,45,M3 Opt,2,4.0,0.0004630088806152344,0.0008859634399414062,2,2,20,43
5,1.2,short,low,46,M1 Opt,2,4.0,0.0021851062774658203,0.0031890869140625,2,2,54,109
5,1.2,short,low,46,M2 Opt,2,4.0,0.0006101131439208984,0.0012149810791015625,2,2,31,49
5,1.2,short,low,46,M3 Opt,2,4.0,0.0004169940948486328,0.0008478164672851562,2,2,20,44
5,1.2,short,high,42,M1 Opt,2,4.0,0.0006480216979980469,0.0016412734985351562,2,2,56,115
5,1.2,short,high,42,M2 Opt,2,4.0,0.0003459453582763672,0.0008528232574462891,2,2,31,53
5,1.2,short,high,42,M3 Opt,2,4.0,0.0008740425109863281,0.0013070106506347656,2,2,18,38
5,1.2,short,high,43,M1 Opt,2,10.0,0.0003571510314941406,0.001458883285522461,5,5,63,130
5,1.2,short,high,43,M2 Opt,2,10.0,0.0002830028533935547,0.0008330345153808594,5,5,34,49
5,1.2,short,high,43,M3 Opt,2,10.0,0.00020122528076171875,0.00043082237243652344,5,5,10,16
5,1.2,short,high,44,M1 Opt,2,6.0,0.0014328956604003906,0.0024352073669433594,3,3,61,126
5,1.2,short,high,44,M2 Opt,2,6.0,0.000804901123046875,0.0013189315795898438,3,3,33,49
5,1.2,short,high,44,M3 Opt,2,6.0,0.00043702125549316406,0.0008740425109863281,3,3,19,42
5,1.2,short,high,45,M1 Opt,2,6.0,0.0010960102081298828,0.0019588470458984375,3,3,53,110
5,1.2,short,high,45,M2 Opt,2,6.0,0.0006461143493652344,0.0010886192321777344,3,3,29,49
5,1.2,short,high,45,M3 Opt,2,6.0,0.00045990943908691406,0.0009150505065917969,3,3,20,43
5,1.2,short,high,46,M1 Opt,2,6.0,0.0006401538848876953,0.0015671253204345703,3,3,54,109
5,1.2,short,high,46,M2 Opt,2,6.0,0.0002789497375488281,0.0007588863372802734,3,3,31,49
5,1.2,short,high,46,M3 Opt,2,6.0,0.00039505958557128906,0.0007250308990478516,3,3,16,33
5,1.2,long,low,42,M1 Opt,2,4.0,0.0015690326690673828,0.0026178359985351562,2,2,57,118
5,1.2,long,low,42,M2 Opt,2,4.0,0.0005769729614257812,0.0011239051818847656,2,2,31,53
5,1.2,long,low,42,M3 Opt,2,4.0,0.0004680156707763672,0.0008902549743652344,2,2,20,43
5,1.2,long,low,43,M1 Opt,2,6.0,0.0021810531616210938,0.0033631324768066406,3,3,63,130
5,1.2,long,low,43,M2 Opt,2,6.0,0.0008230209350585938,0.001428842544555664,3,3,34,49
5,1.2,long,low,43,M3 Opt,2,6.0,0.0004899501800537109,0.0010018348693847656,3,3,20,46
5,1.2,long,low,44,M1 Opt,2,4.0,0.0017070770263671875,0.0030100345611572266,2,2,61,126
5,1.2,long,low,44,M2 Opt,2,4.0,0.0004911422729492188,0.0010111331939697266,2,2,33,49
5,1.2,long,low,44,M3 Opt,2,4.0,0.0010199546813964844,0.0016489028930664062,2,2,20,45
5,1.2,long,low,45,M1 Opt,2,4.0,0.0021059513092041016,0.003058910369873047,2,2,52,107
5,1.2,long,low,45,M2 Opt,2,4.0,0.000514984130859375,0.0010311603546142578,2,2,29,49
5,1.2,long,low,45,M3 Opt,2,4.0,0.0004029273986816406,0.0008218288421630859,2,2,20,43
5,1.2,long,low,46,M1 Opt,2,4.0,0.0018510818481445312,0.002710103988647461,2,2,54,109
5,1.2,long,low,46,M2 Opt,2,4.0,0.0005619525909423828,0.0011000633239746094,2,2,31,49
5,1.2,long,low,46,M3 Opt,2,4.0,0.00040602684020996094,0.0008237361907958984,2,2,20,44
5,1.2,long,high,42,M1 Opt,2,4.0,0.0007510185241699219,0.002004861831665039,2,2,57,118
5,1.2,long,high,42,M2 Opt,2,4.0,0.0003459453582763672,0.0009031295776367188,2,2,31,53
5,1.2,long,high,42,M3 Opt,2,4.0,0.0011038780212402344,0.0015072822570800781,2,2,18,38
5,1.2,long,high,43,M1 Opt,2,10.0,0.0003139972686767578,0.0013790130615234375,5,5,63,130
5,1.2,long,high,43,M2 Opt,2,10.0,0.00026297569274902344,0.0008990764617919922,5,5,34,49
5,1.2,long,high,43,M3 Opt,2,10.0,0.0001780986785888672,0.0004260540008544922,5,5,10,16
5,1.2,long,high,44,M1 Opt,2,6.0,0.0014240741729736328,0.0023679733276367188,3,3,61,126
5,1.2,long,high,44,M2 Opt,2,6.0,0.0007739067077636719,0.001271963119506836,3,3,33,49
5,1.2,long,high,44,M3 Opt,2,6.0,0.0005741119384765625,0.0010609626770019531,3,3,19,42
5,1.2,long,high,45,M1 Opt,2,6.0,0.002028942108154297,0.0033342838287353516,3,3,52,107
5,1.2,long,high,45,M2 Opt,2,6.0,0.0007688999176025391,0.001325845718383789,3,3,29,49
5,1.2,long,high,45,M3 Opt,2,6.0,0.000431060791015625,0.00092315673828125,3,3,20,43
5,1.2,long,high,46,M1 Opt,2,6.0,0.0007371902465820312,0.0016307830810546875,3,3,54,109
5,1.2,long,high,46,M2 Opt,2,6.0,0.0006618499755859375,0.001772165298461914,3,3,31,49
5,1.2,long,high,46,M3 Opt,2,6.0,0.0006189346313476562,0.0010828971862792969,3,3,16,33
7,1.0,short,low,42,M1 Opt,2,6.0,0.003545999526977539,0.00538182258605957,3,3,111,228
7,1.0,short,low,42,M2 Opt,2,6.0,0.0010781288146972656,0.001958131790161133,3,3,59,83
7,1.0,short,low,42,M3 Opt,2,6.0,0.0009131431579589844,0.0017230510711669922,3,3,35,83
7,1.0,short,low,43,M1 Opt,2,6.0,0.004454851150512695,0.006500244140625,3,3,107,220
7,1.0,short,low,43,M2 Opt,2,6.0,0.0010161399841308594,0.0018558502197265625,3,3,57,83
7,1.0,short,low,43,M3 Opt,2,6.0,0.0012009143829345703,0.0020101070404052734,3,3,35,81
7,1.0,short,low,44,M1 Opt,2,6.0,0.003309965133666992,0.005236387252807617,3,3,99,202
7,1.0,short,low,44,M2 Opt,2,6.0,0.0013699531555175781,0.002228975296020508,3,3,54,89
7,1.0,short,low,44,M3 Opt,2,6.0,0.0015649795532226562,0.0025169849395751953,3,3,35,78
7,1.0,short,low,45,M1 Opt,2,6.0,0.0027489662170410156,0.004723310470581055,3,3,101,204
7,1.0,short,low,45,M2 Opt,2,6.0,0.000993967056274414,0.0018270015716552734,3,3,56,83
7,1.0,short,low,45,M3 Opt,2,6.0,0.0010349750518798828,0.0018072128295898438,3,3,35,80
7,1.0,short,low,46,M1 Opt,2,6.0,0.0029969215393066406,0.004785776138305664,3,3,113,228
7,1.0,short,low,46,M2 Opt,2,6.0,0.0010669231414794922,0.0019872188568115234,3,3,62,83
7,1.0,short,low,46,M3 Opt,2,6.0,0.0015268325805664062,0.0024671554565429688,3,3,35,85
7,1.0,short,high,42,M1 Opt,2,8.0,0.004125833511352539,0.00607609748840332,4,4,111,228
7,1.0,short,high,42,M2 Opt,2,8.0,0.0015909671783447266,0.0025370121002197266,4,4,59,83
