n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
15,1.2,long,high,43,M3 Opt,2,16.0,0.005541086196899414,0.00945425033569336,8,8,104,251
15,1.2,long,high,44,M3 Base,2,16.0,0.004291057586669922,0.007915735244750977,8,8,99,226
15,1.2,long,high,44,M3 Opt,2,16.0,0.0045490264892578125,0.00818181037902832,8,8,99,242
15,1.2,long,high,45,M3 Base,2,20.0,0.00526118278503418,0.007448673248291016,10,10,70,137
15,1.2,long,high,45,M3 Opt,2,20.0,0.0031991004943847656,0.005563974380493164,10,10,70,153
15,1.2,long,high,46,M3 Base,2,16.0,0.004559993743896484,0.008116006851196289,8,8,106,238
15,1.2,long,high,46,M3 Opt,2,16.0,0.004509925842285156,0.008240938186645508,8,8,106,254
17,1.0,short,low,42,M3 Base,2,10.0,0.021912097930908203,0.027617931365966797,5,5,170,399
17,1.0,short,low,42,M3 Opt,2,10.0,0.01974010467529297,0.02577996253967285,5,5,170,417
17,1.0,short,low,43,M3 Base,2,12.0,0.01581883430480957,0.021146774291992188,6,6,170,395
17,1.0,short,low,43,M3 Opt,2,12.0,0.007850885391235352,0.013261079788208008,6,6,170,413
17,1.0,short,low,44,M3 Base,2,14.0,0.19841504096984863,0.2040119171142578,7,7,170,409
17,1.0,short,low,44,M3 Opt,2,14.0,0.04831099510192871,0.05575704574584961,7,7,170,427
17,1.0,short,low,45,M3 Base,2,14.0,0.03609514236450195,0.04285717010498047,7,7,170,394
17,1.0,short,low,45,M3 Opt,2,14.0,0.07304000854492188,0.0798790454864502,7,7,170,412
17,1.0,short,low,46,M3 Base,2,12.0,0.08220195770263672,0.089019775390625,6,6,170,404
17,1.0,short,low,46,M3 Opt,2,12.0,0.010796785354614258,0.017918825149536133,6,6,170,422
17,1.0,short,high,42,M3 Base,2,14.0,0.009716987609863281,0.013484716415405273,7,7,113,253
17,1.0,short,high,42,M3 Opt,2,14.0,0.0043261051177978516,0.008317947387695312,7,7,113,271
17,1.0,short,high,43,M3 Base,2,16.0,0.009440898895263672,0.01432490348815918,8,8,139,323
17,1.0,short,high,43,M3 Opt,2,16.0,0.007840156555175781,0.01282191276550293,8,8,139,341
17,1.0,short,high,44,M3 Base,2,18.0,0.011011838912963867,0.015451908111572266,9,9,121,276
17,1.0,short,high,44,M3 Opt,2,18.0,0.009313106536865234,0.013862133026123047,9,9,121,294
17,1.0,short,high,45,M3 Base,2,20.0,0.008874893188476562,0.011844873428344727,10,10,87,178
17,1.0,short,high,45,M3 Opt,2,20.0,0.008452892303466797,0.011451959609985352,10,10,87,196
17,1.0,short,high,46,M3 Base,2,16.0,0.01811504364013672,0.02233290672302246,8,8,126,283
17,1.0,short,high,46,M3 Opt,2,16.0,0.013118982315063477,0.01759815216064453,8,8,126,301
17,1.0,long,low,42,M3 Base,2,14.0,0.010017871856689453,0.01624774932861328,7,7,170,399
17,1.0,long,low,42,M3 Opt,2,14.0,0.0068089962005615234,0.013308048248291016,7,7,170,417
17,1.0,long,low,43,M3 Base,2,14.0,0.009465932846069336,0.01527094841003418,7,7,170,395
17,1.0,long,low,43,M3 Opt,2,14.0,0.012366056442260742,0.01841902732849121,7,7,170,413
17,1.0,long,low,44,M3 Base,2,14.0,0.008163928985595703,0.01455998420715332,7,7,170,409
17,1.0,long,low,44,M3 Opt,2,14.0,0.008478879928588867,0.014850854873657227,7,7,170,427
17,1.0,long,low,45,M3 Base,2,14.0,0.009064912796020508,0.014929056167602539,7,7,170,394
17,1.0,long,low,45,M3 Opt,2,14.0,0.006982088088989258,0.013110160827636719,7,7,170,412
17,1.0,long,low,46,M3 Base,2,14.0,0.009982109069824219,0.016021013259887695,7,7,170,404
17,1.0,long,low,46,M3 Opt,2,14.0,0.012958049774169922,0.019214868545532227,7,7,170,422
