n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
5,1.0,short,high,46,M1 Base,2,6.0,0.004585981369018555,0.006269931793212891,3,"[(0, 3), (0, 4), (4, 0)]",80,150
5,1.0,short,high,46,M1 Opt,2,6.0,0.0006580352783203125,0.0016057491302490234,3,3,54,109
5,1.0,long,low,42,M1 Base,2,4.0,0.0030617713928222656,0.004968881607055664,2,"[(0, 4), (1, 3)]",95,185
5,1.0,long,low,42,M1 Opt,2,4.0,0.0021729469299316406,0.0034830570220947266,2,2,57,118
5,1.0,long,low,43,M1 Base,2,6.0,0.010277032852172852,0.012263298034667969,3,"[(0, 4), (1, 3), (5, 2)]",95,185
5,1.0,long,low,43,M1 Opt,2,6.0,0.0018169879913330078,0.002936840057373047,3,3,63,130
5,1.0,long,low,44,M1 Base,2,4.0,0.002843141555786133,0.004843950271606445,2,"[(0, 0), (3, 4)]",95,185
5,1.0,long,low,44,M1 Opt,2,4.0,0.002298116683959961,0.003509998321533203,2,2,61,126
5,1.0,long,low,45,M1 Base,2,4.0,0.0025169849395751953,0.003879070281982422,2,"[(2, 3), (2, 4)]",70,130
5,1.0,long,low,45,M1 Opt,2,4.0,0.002081155776977539,0.0031812191009521484,2,2,52,107
5,1.0,long,low,46,M1 Base,2,4.0,0.002048015594482422,0.0035419464111328125,2,"[(0, 4), (4, 3)]",80,150
5,1.0,long,low,46,M1 Opt,2,4.0,0.002126932144165039,0.003039121627807617,2,2,54,109
5,1.0,long,high,42,M1 Base,2,4.0,0.002238035202026367,0.0038459300994873047,2,"[(0, 4), (1, 3)]",95,185
5,1.0,long,high,42,M1 Opt,2,4.0,0.0007951259613037109,0.002222776412963867,2,2,57,118
5,1.0,long,high,43,M1 Base,2,8.0,0.003831148147583008,0.0054552555084228516,4,"[(0, 1), (0, 3), (4, 4), (5, 2)]",95,185
5,1.0,long,high,43,M1 Opt,2,8.0,0.0008051395416259766,0.0019268989562988281,4,4,63,130
5,1.0,long,high,44,M1 Base,2,6.0,0.14427709579467773,0.14628028869628906,3,"[(0, 4), (3, 3), (5, 2)]",95,185
5,1.0,long,high,44,M1 Opt,2,6.0,0.028744935989379883,0.03020000457763672,3,3,61,126
5,1.0,long,high,45,M1 Base,2,6.0,0.00847315788269043,0.009763002395629883,3,"[(2, 3), (2, 4), (3, 2)]",70,130
5,1.0,long,high,45,M1 Opt,2,6.0,0.0018270015716552734,0.002808094024658203,3,3,52,107
5,1.0,long,high,46,M1 Base,2,6.0,0.005587100982666016,0.0069522857666015625,3,"[(0, 3), (0, 4), (4, 0)]",80,150
5,1.0,long,high,46,M1 Opt,2,6.0,0.00067901611328125,0.0017540454864501953,3,3,54,109
5,1.2,short,low,42,M1 Base,2,4.0,0.003156900405883789,0.0047109127044677734,2,"[(0, 4), (1, 3)]",90,170
5,1.2,short,low,42,M1 Opt,2,4.0,0.0019021034240722656,0.003629922866821289,2,2,56,115
5,1.2,short,low,43,M1 Base,2,6.0,0.012750864028930664,0.014360904693603516,3,"[(0, 4), (2, 3), (6, 2)]",95,185
5,1.2,short,low,43,M1 Opt,2,6.0,0.0019919872283935547,0.0032541751861572266,3,3,63,130
5,1.2,short,low,44,M1 Base,2,4.0,0.0033299922943115234,0.0051691532135009766,2,"[(0, 3), (3, 4)]",95,185
5,1.2,short,low,44,M1 Opt,2,4.0,0.0023200511932373047,0.0038518905639648438,2,2,61,126
5,1.2,short,low,45,M1 Base,2,4.0,0.002718210220336914,0.0071048736572265625,2,"[(2, 0), (2, 1)]",75,145
5,1.2,short,low,45,M1 Opt,2,4.0,0.0020728111267089844,0.0032052993774414062,2,2,53,110
5,1.2,short,low,46,M1 Base,2,4.0,0.0020401477813720703,0.0033140182495117188,2,"[(0, 4), (4, 3)]",80,150
5,1.2,short,low,46,M1 Opt,2,4.0,0.0021390914916992188,0.003033161163330078,2,2,54,109
5,1.2,short,high,42,M1 Base,2,4.0,0.0020999908447265625,0.0036220550537109375,2,"[(0, 4), (1, 3)]",90,170
5,1.2,short,high,42,M1 Opt,2,4.0,0.0008270740509033203,0.0018329620361328125,2,2,56,115
5,1.2,short,high,43,M1 Base,2,10.0,0.0017628669738769531,0.003591775894165039,5,"[(0, 0), (0, 1), (2, 4), (4, 3), (6, 2)]",95,185
5,1.2,short,high,43,M1 Opt,2,10.0,0.0003490447998046875,0.0014829635620117188,5,5,63,130
5,1.2,short,high,44,M1 Base,2,6.0,0.006685018539428711,0.008294105529785156,3,"[(0, 4), (3, 3), (5, 2)]",95,185
5,1.2,short,high,44,M1 Opt,2,6.0,0.0019030570983886719,0.0030679702758789062,3,3,61,126
5,1.2,short,high,45,M1 Base,2,6.0,0.0068051815032958984,0.00810098648071289,3,"[(2, 3), (2, 4), (3, 2)]",75,145
5,1.2,short,high,45,M1 Opt,2,6.0,0.0012447834014892578,0.0023050308227539062,3,3,53,110
5,1.2,short,high,46,M1 Base,2,6.0,0.004203081130981445,0.005441904067993164,3,"[(0, 3), (0, 4), (4, 0)]",80,150
5,1.2,short,high,46,M1 Opt,2,6.0,0.0006029605865478516,0.0015010833740234375,3,3,54,109
5,1.2,long,low,42,M1 Base,2,4.0,0.0026929378509521484,0.0042111873626708984,2,"[(0, 4), (1, 3)]",95,185
5,1.2,long,low,42,M1 Opt,2,4.0,0.002167940139770508,0.0034220218658447266,2,2,57,118
5,1.2,long,low,43,M1 Base,2,6.0,0.010982036590576172,0.012726783752441406,3,"[(0, 4), (2, 3), (6, 2)]",95,185
5,1.2,long,low,43,M1 Opt,2,6.0,0.0016050338745117188,0.002696990966796875,3,3,63,130
5,1.2,long,low,44,M1 Base,2,4.0,0.002730131149291992,0.0042841434478759766,2,"[(0, 0), (3, 4)]",95,185
5,1.2,long,low,44,M1 Opt,2,4.0,0.0017888545989990234,0.0028281211853027344,2,2,61,126
5,1.2,long,low,45,M1 Base,2,4.0,0.0020630359649658203,0.0032050609588623047,2,"[(2, 3), (2, 4)]",70,130
5,1.2,long,low,45,M1 Opt,2,4.0,0.0016949176788330078,0.002562999725341797,2,2,52,107
5,1.2,long,low,46,M1 Base,2,4.0,0.0020399093627929688,0.0033071041107177734,2,"[(0, 4), (4, 3)]",80,150
5,1.2,long,low,46,M1 Opt,2,4.0,0.0022020339965820312,0.003244638442993164,2,2,54,109
5,1.2,long,high,42,M1 Base,2,4.0,0.0022580623626708984,0.004208087921142578,2,"[(0, 4), (1, 3)]",95,185
5,1.2,long,high,42,M1 Opt,2,4.0,0.0006940364837646484,0.0028688907623291016,2,2,57,118
5,1.2,long,high,43,M1 Base,2,10.0,0.0012888908386230469,0.0027818679809570312,5,"[(0, 1), (0, 3), (2, 4), (4, 0), (6, 2)]",95,185
5,1.2,long,high,43,M1 Opt,2,10.0,0.0003349781036376953,0.0014069080352783203,5,5,63,130
5,1.2,long,high,44,M1 Base,2,6.0,0.008231878280639648,0.00973200798034668,3,"[(0, 4), (3, 3), (5, 2)]",95,185
5,1.2,long,high,44,M1 Opt,2,6.0,0.0014529228210449219,0.002646923065185547,3,3,61,126
5,1.2,long,high,45,M1 Base,2,6.0,0.004751920700073242,0.005872964859008789,3,"[(2, 3), (2, 4), (3, 2)]",70,130
5,1.2,long,high,45,M1 Opt,2,6.0,0.001661062240600586,0.002767801284790039,3,3,52,107
5,1.2,long,high,46,M1 Base,2,6.0,0.005065202713012695,0.0063631534576416016,3,"[(0, 3), (0, 4), (4, 0)]",80,150
5,1.2,long,high,46,M1 Opt,2,6.0,0.0006349086761474609,0.0015609264373779297,3,3,54,109
7,1.0,short,low,42,M1 Base,2,6.0,0.008161067962646484,0.011004924774169922,3,"[(0, 6), (1, 5), (3, 4)]",175,343
7,1.0,short,low,42,M1 Opt,2,6.0,0.0032269954681396484,0.0052340030670166016,3,3,111,228
7,1.0,short,low,43,M1 Base,2,6.0,0.01723790168762207,0.020415067672729492,3,"[(0, 6), (1, 5), (6, 4)]",175,343
7,1.0,short,low,43,M1 Opt,2,6.0,0.0027348995208740234,0.004546165466308594,3,3,107,220
7,1.0,short,low,44,M1 Base,2,6.0,0.006757974624633789,0.009432077407836914,3,"[(0, 6), (3, 5), (6, 4)]",168,322
7,1.0,short,low,44,M1 Opt,2,6.0,0.0034799575805664062,0.005117893218994141,3,3,99,202
7,1.0,short,low,45,M1 Base,2,6.0,0.006521940231323242,0.009377002716064453,3,"[(0, 6), (4, 4), (4, 5)]",168,322
7,1.0,short,low,45,M1 Opt,2,6.0,0.003153085708618164,0.004948139190673828,3,3,101,204
7,1.0,short,low,46,M1 Base,2,6.0,0.008156061172485352,0.011137962341308594,3,"[(0, 6), (2, 5), (4, 4)]",182,350
7,1.0,short,low,46,M1 Opt,2,6.0,0.004182100296020508,0.0061588287353515625,3,3,113,228
7,1.0,short,high,42,M1 Base,2,8.0,0.009177923202514648,0.01219487190246582,4,"[(0, 5), (0, 6), (1, 3), (3, 0)]",175,343
7,1.0,short,high,42,M1 Opt,2,8.0,0.0033719539642333984,0.005315065383911133,4,4,111,228
7,1.0,short,high,43,M1 Base,2,8.0,0.018878936767578125,0.02174520492553711,4,"[(0, 5), (0, 6), (2, 4), (6, 3)]",175,343
7,1.0,short,high,43,M1 Opt,2,8.0,0.0029001235961914062,0.0048007965087890625,4,4,107,220
7,1.0,short,high,44,M1 Base,2,8.0,0.022462844848632812,0.025161027908325195,4,"[(0, 6), (3, 5), (4, 4), (6, 3)]",168,322
7,1.0,short,high,44,M1 Opt,2,8.0,0.0029451847076416016,0.004625797271728516,4,4,99,202
7,1.0,short,high,45,M1 Base,2,8.0,0.014019966125488281,0.01675128936767578,4,"[(0, 6), (2, 5), (4, 4), (5, 3)]",168,322
7,1.0,short,high,45,M1 Opt,2,8.0,0.0020079612731933594,0.0036590099334716797,4,4,101,204
7,1.0,short,high,46,M1 Base,2,8.0,0.006833076477050781,0.010177850723266602,4,"[(0, 6), (1, 5), (3, 4), (4, 3)]",182,350
7,1.0,short,high,46,M1 Opt,2,8.0,0.003216981887817383,0.005123138427734375,4,4,113,228
7,1.0,long,low,42,M1 Base,2,6.0,0.008878231048583984,0.011803150177001953,3,"[(0, 6), (1, 5), (3, 4)]",175,343
7,1.0,long,low,42,M1 Opt,2,6.0,0.004402875900268555,0.006289005279541016,3,3,111,228
7,1.0,long,low,43,M1 Base,2,6.0,0.019332170486450195,0.022167205810546875,3,"[(0, 6), (1, 5), (6, 4)]",168,322
7,1.0,long,low,43,M1 Opt,2,6.0,0.002905130386352539,0.004781961441040039,3,3,103,208
7,1.0,long,low,44,M1 Base,2,6.0,0.006994009017944336,0.009955883026123047,3,"[(0, 6), (3, 5), (6, 4)]",175,343
