n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
12,1.0,long,low,44,M1 Base,2,10.0,0.20341086387634277,0.21460199356079102,5,"[(0, 11), (2, 10), (6, 9), (9, 7), (9, 8)]",480,936
12,1.0,long,low,44,M1 Opt,2,10.0,0.01206207275390625,0.018342018127441406,5,5,255,518
12,1.0,long,low,45,M1 Base,2,8.0,0.06427502632141113,0.0755009651184082,4,"[(1, 3), (2, 0), (4, 11), (5, 2)]",480,936
12,1.0,long,low,45,M1 Opt,2,8.0,0.012888193130493164,0.01906609535217285,4,4,269,548
12,1.0,long,low,46,M1 Base,2,10.0,0.19275307655334473,0.20323514938354492,5,"[(0, 6), (1, 0), (1, 11), (8, 1), (9, 10)]",468,876
12,1.0,long,low,46,M1 Opt,2,10.0,0.016553878784179688,0.022845983505249023,5,5,283,560
12,1.0,long,high,42,M1 Base,2,12.0,0.06658005714416504,0.13639616966247559,6,"[(0, 3), (0, 9), (1, 0), (3, 11), (4, 2), (11, 6)]",468,900
12,1.0,long,high,42,M1 Opt,2,12.0,0.015234947204589844,0.022145986557006836,6,6,279,564
12,1.0,long,high,43,M1 Base,2,20.0,0.03177309036254883,0.04339599609375,10,"[(0, 10), (0, 11), (1, 9), (5, 8), (6, 7), (7, 6), (8, 5), (9, 3), (9, 4), (12, 2)]",492,948
12,1.0,long,high,43,M1 Opt,2,20.0,0.0063629150390625,0.013350725173950195,10,10,291,588
12,1.0,long,high,44,M1 Base,2,14.0,0.1230161190032959,0.13459300994873047,7,"[(0, 11), (2, 10), (4, 9), (6, 8), (8, 7), (9, 6), (11, 5)]",480,936
12,1.0,long,high,44,M1 Opt,2,14.0,0.026919126510620117,0.03286290168762207,7,7,255,518
12,1.0,long,high,45,M1 Base,2,10.0,0.13152718544006348,0.14423918724060059,5,"[(1, 0), (2, 4), (4, 5), (4, 9), (9, 3)]",480,936
12,1.0,long,high,45,M1 Opt,2,10.0,0.016235828399658203,0.02274799346923828,5,5,269,548
12,1.0,long,high,46,M1 Base,2,12.0,0.047944068908691406,0.060029029846191406,6,"[(0, 10), (0, 11), (1, 9), (2, 8), (9, 7), (11, 6)]",480,936
12,1.0,long,high,46,M1 Opt,2,12.0,0.009827136993408203,0.01548624038696289,6,6,270,543
12,1.2,short,low,42,M1 Base,2,8.0,0.24109888076782227,0.2528510093688965,4,"[(0, 0), (0, 10), (1, 11), (7, 5)]",492,948
12,1.2,short,low,42,M1 Opt,2,8.0,0.04481387138366699,0.05181002616882324,4,4,288,581
12,1.2,short,low,43,M1 Base,2,10.0,0.05459284782409668,0.06497788429260254,5,"[(0, 10), (0, 11), (2, 9), (6, 8), (9, 7)]",432,816
12,1.2,short,low,43,M1 Opt,2,10.0,0.028232097625732422,0.034950971603393555,5,5,269,540
12,1.2,short,low,44,M1 Base,2,10.0,0.2408449649810791,0.25223398208618164,5,"[(0, 11), (2, 10), (6, 9), (9, 7), (9, 8)]",468,900
12,1.2,short,low,44,M1 Opt,2,10.0,0.012174844741821289,0.018491268157958984,5,5,239,470
12,1.2,short,low,45,M1 Base,2,10.0,0.2720510959625244,0.28412818908691406,5,"[(2, 11), (4, 10), (5, 9), (13, 8), (14, 7)]",468,900
12,1.2,short,low,45,M1 Opt,2,10.0,0.039057016372680664,0.04551291465759277,5,5,261,520
12,1.2,short,low,46,M1 Base,2,10.0,0.05391693115234375,0.06608200073242188,5,"[(0, 11), (2, 10), (8, 9), (11, 8), (13, 7)]",444,852
12,1.2,short,low,46,M1 Opt,2,10.0,0.014881134033203125,0.020335674285888672,5,5,244,487
12,1.2,short,high,42,M1 Base,2,12.0,0.1250760555267334,0.13738417625427246,6,"[(0, 0), (0, 11), (1, 5), (3, 10), (7, 1), (8, 9)]",492,948
12,1.2,short,high,42,M1 Opt,2,12.0,0.014009952545166016,0.02064061164855957,6,6,288,581
12,1.2,short,high,43,M1 Base,2,18.0,0.024324893951416016,0.03479814529418945,9,"[(0, 10), (0, 11), (2, 8), (2, 9), (5, 7), (9, 5), (9, 6), (12, 4), (13, 3)]",432,816
12,1.2,short,high,43,M1 Opt,2,18.0,0.01022195816040039,0.01615285873413086,9,9,269,540
12,1.2,short,high,44,M1 Base,2,14.0,0.13095498085021973,0.14088177680969238,7,"[(0, 11), (2, 10), (4, 9), (6, 8), (8, 7), (9, 6), (11, 5)]",468,900
12,1.2,short,high,44,M1 Opt,2,14.0,0.030755996704101562,0.03624320030212402,7,7,239,470
12,1.2,short,high,45,M1 Base,2,10.0,0.06264495849609375,0.07419705390930176,5,"[(2, 1), (4, 10), (4, 11), (7, 0), (11, 4)]",468,900
12,1.2,short,high,45,M1 Opt,2,10.0,0.013212203979492188,0.019510984420776367,5,5,261,520
12,1.2,short,high,46,M1 Base,2,16.0,0.0750739574432373,0.08692193031311035,8,"[(0, 11), (1, 10), (2, 9), (8, 7), (8, 8), (11, 6), (13, 5), (14, 4)]",444,852
12,1.2,short,high,46,M1 Opt,2,16.0,0.011718988418579102,0.017645597457885742,8,8,244,487
12,1.2,long,low,42,M1 Base,2,10.0,0.25634098052978516,0.27030515670776367,5,"[(0, 11), (3, 9), (3, 10), (9, 8), (11, 7)]",468,900
12,1.2,long,low,42,M1 Opt,2,10.0,0.013484954833984375,0.019992828369140625,5,5,279,564
12,1.2,long,low,43,M1 Base,2,12.0,0.3620431423187256,0.3751969337463379,6,"[(0, 10), (0, 11), (2, 9), (6, 8), (9, 7), (13, 6)]",456,888
12,1.2,long,low,43,M1 Opt,2,12.0,0.0408930778503418,0.047653913497924805,6,6,275,558
12,1.2,long,low,44,M1 Base,2,10.0,0.2656879425048828,0.2789151668548584,5,"[(0, 11), (2, 10), (6, 9), (9, 7), (9, 8)]",480,936
12,1.2,long,low,44,M1 Opt,2,10.0,0.01547384262084961,0.02282881736755371,5,5,255,518
12,1.2,long,low,45,M1 Base,2,8.0,0.08019804954528809,0.09372496604919434,4,"[(1, 6), (2, 0), (4, 5), (7, 1)]",504,984
12,1.2,long,low,45,M1 Opt,2,8.0,0.013694047927856445,0.020699024200439453,4,4,287,584
12,1.2,long,low,46,M1 Base,2,10.0,0.03515505790710449,0.04691195487976074,5,"[(0, 11), (2, 10), (8, 9), (11, 8), (13, 7)]",456,888
12,1.2,long,low,46,M1 Opt,2,10.0,0.012459993362426758,0.01827383041381836,5,5,255,520
12,1.2,long,high,42,M1 Base,2,12.0,0.05819296836853027,0.0696110725402832,6,"[(0, 3), (0, 9), (1, 0), (3, 11), (4, 2), (11, 6)]",468,900
12,1.2,long,high,42,M1 Opt,2,12.0,0.014058828353881836,0.020087003707885742,6,6,279,564
12,1.2,long,high,43,M1 Base,2,18.0,0.02663588523864746,0.05045294761657715,9,"[(0, 10), (0, 11), (2, 8), (2, 9), (5, 7), (9, 5), (9, 6), (12, 4), (13, 3)]",456,888
12,1.2,long,high,43,M1 Opt,2,18.0,0.009758949279785156,0.015378952026367188,9,9,275,558
12,1.2,long,high,44,M1 Base,2,14.0,0.11262893676757812,0.12234282493591309,7,"[(0, 11), (2, 10), (4, 9), (6, 8), (8, 7), (9, 6), (11, 5)]",480,936
12,1.2,long,high,44,M1 Opt,2,14.0,0.023056983947753906,0.028971195220947266,7,7,255,518
12,1.2,long,high,45,M1 Base,2,10.0,0.0782010555267334,0.08904027938842773,5,"[(1, 7), (2, 9), (4, 10), (7, 11), (9, 0)]",504,984
12,1.2,long,high,45,M1 Opt,2,10.0,0.036154985427856445,0.042871952056884766,5,5,287,584
12,1.2,long,high,46,M1 Base,2,16.0,0.0784001350402832,0.08857202529907227,8,"[(0, 11), (1, 10), (2, 9), (8, 7), (8, 8), (11, 6), (13, 5), (14, 4)]",456,888
12,1.2,long,high,46,M1 Opt,2,16.0,0.009111881256103516,0.014897823333740234,8,8,255,520
15,1.0,short,low,42,M1 Base,2,12.0,7.0569679737091064,7.073322057723999,6,"[(0, 14), (2, 13), (4, 12), (6, 11), (8, 10), (11, 9)]",735,1365
15,1.0,short,low,42,M1 Opt,2,12.0,0.2873411178588867,0.3011949062347412,6,6,420,821
15,1.0,short,low,43,M1 Base,2,12.0,7.013206958770752,7.03331184387207,6,"[(1, 13), (1, 14), (4, 12), (5, 11), (8, 10), (13, 9)]",690,1320
15,1.0,short,low,43,M1 Opt,2,12.0,0.08199119567871094,0.09261512756347656,6,6,395,786
15,1.0,short,low,44,M1 Base,2,12.0,0.4393961429595947,0.45902276039123535,6,"[(0, 14), (3, 13), (5, 12), (7, 11), (9, 10), (12, 9)]",720,1350
15,1.0,short,low,44,M1 Opt,2,12.0,0.022770166397094727,0.0331110954284668,6,6,408,805
15,1.0,short,low,45,M1 Base,2,12.0,0.6664869785308838,0.6812031269073486,6,"[(1, 14), (2, 13), (4, 12), (9, 11), (10, 10), (13, 9)]",615,1125
15,1.0,short,low,45,M1 Opt,2,12.0,0.018368005752563477,0.027193069458007812,6,6,356,695
15,1.0,short,low,46,M1 Base,2,10.0,0.17638611793518066,0.19494891166687012,5,"[(0, 2), (1, 3), (2, 0), (2, 7), (3, 6)]",765,1455
15,1.0,short,low,46,M1 Opt,2,10.0,0.022645950317382812,0.03291487693786621,5,5,425,848
15,1.0,short,high,42,M1 Base,2,16.0,0.240339994430542,0.2597930431365967,8,"[(0, 14), (1, 13), (2, 12), (3, 11), (4, 10), (6, 9), (8, 8), (11, 7)]",735,1365
15,1.0,short,high,42,M1 Opt,2,16.0,0.04647088050842285,0.057798147201538086,8,8,420,821
15,1.0,short,high,43,M1 Base,2,14.0,0.10149192810058594,0.1185140609741211,7,"[(1, 0), (1, 1), (1, 14), (4, 11), (4, 13), (5, 12), (12, 8)]",690,1320
15,1.0,short,high,43,M1 Opt,2,14.0,0.019392967224121094,0.028105974197387695,7,7,395,786
15,1.0,short,high,44,M1 Base,2,14.0,0.1356821060180664,0.15164518356323242,7,"[(0, 3), (2, 0), (2, 4), (3, 1), (4, 8), (7, 12), (9, 13)]",720,1350
15,1.0,short,high,44,M1 Opt,2,14.0,0.041769981384277344,0.05033397674560547,7,7,408,805
15,1.0,short,high,45,M1 Base,2,17.0,0.11754679679870605,0.1311049461364746,8,"[(1, 0), (1, 11), (2, 13), (4, 1), (4, 10), (8, 14), (10, 5), (10, 7), (13, 13)]",615,1125
15,1.0,short,high,45,M1 Opt,2,17.0,0.042548179626464844,0.0509340763092041,8,9,356,695
15,1.0,short,high,46,M1 Base,2,14.0,0.16970396041870117,0.18833708763122559,7,"[(0, 14), (2, 13), (3, 12), (7, 11), (9, 10), (10, 9), (15, 8)]",765,1455
15,1.0,short,high,46,M1 Opt,2,14.0,0.025402069091796875,0.03578615188598633,7,7,425,848
15,1.0,long,low,42,M1 Base,2,12.0,0.13934803009033203,0.1611769199371338,6,"[(0, 10), (1, 0), (1, 11), (3, 5), (5, 14), (8, 4)]",825,1635
15,1.0,long,low,42,M1 Opt,2,12.0,0.023747920989990234,0.03361988067626953,6,6,453,920
15,1.0,long,low,43,M1 Base,2,12.0,0.3289949893951416,0.34518003463745117,6,"[(1, 13), (1, 14), (4, 12), (5, 11), (8, 10), (13, 9)]",735,1455
15,1.0,long,low,43,M1 Opt,2,12.0,0.024232149124145508,0.03527498245239258,6,6,413,840
15,1.0,long,low,44,M1 Base,2,12.0,0.6944630146026611,0.7146422863006592,6,"[(0, 14), (2, 0), (3, 1), (5, 6), (7, 7), (8, 9)]",780,1530
15,1.0,long,low,44,M1 Opt,2,12.0,0.028795957565307617,0.0405118465423584,6,6,429,868
15,1.0,long,low,45,M1 Base,2,12.0,0.14897704124450684,0.1671888828277588,6,"[(1, 0), (1, 3), (2, 12), (4, 4), (9, 2), (10, 14)]",660,1260
15,1.0,long,low,45,M1 Opt,2,12.0,0.03719210624694824,0.04607987403869629,6,6,374,749
15,1.0,long,low,46,M1 Base,2,12.0,0.644615888595581,0.6676979064941406,6,"[(0, 14), (2, 13), (4, 12), (8, 11), (10, 10), (14, 9)]",795,1545
15,1.0,long,low,46,M1 Opt,2,12.0,0.02598285675048828,0.03787994384765625,6,6,429,860
15,1.0,long,high,42,M1 Base,2,18.0,0.31110405921936035,0.33516812324523926,9,"[(0, 14), (1, 13), (2, 12), (3, 11), (4, 10), (6, 9), (8, 8), (11, 7), (13, 6)]",825,1635
15,1.0,long,high,42,M1 Opt,2,18.0,0.051941871643066406,0.06387996673583984,9,9,453,920
15,1.0,long,high,43,M1 Base,2,14.0,0.13791608810424805,0.15738701820373535,7,"[(1, 8), (1, 14), (2, 0), (4, 3), (4, 13), (5, 1), (5, 10)]",735,1455
15,1.0,long,high,43,M1 Opt,2,14.0,0.03835606575012207,0.05034899711608887,7,7,413,840
15,1.0,long,high,44,M1 Base,2,16.0,0.3777501583099365,0.3970482349395752,8,"[(0, 11), (2, 0), (2, 8), (4, 14), (7, 7), (9, 9), (9, 13), (13, 4)]",780,1530
15,1.0,long,high,44,M1 Opt,2,16.0,0.07118606567382812,0.08343791961669922,8,8,429,868
15,1.0,long,high,45,M1 Base,2,20.0,0.1656649112701416,0.18414521217346191,10,"[(1, 14), (2, 13), (4, 11), (4, 12), (8, 10), (9, 9), (10, 7), (10, 8), (13, 5), (13, 6)]",660,1260
15,1.0,long,high,45,M1 Opt,2,20.0,0.038064002990722656,0.046972036361694336,10,10,374,749
15,1.0,long,high,46,M1 Base,2,16.0,0.2379310131072998,0.2589869499206543,8,"[(0, 14), (2, 13), (3, 12), (7, 11), (9, 10), (10, 9), (14, 8), (15, 7)]",795,1545
15,1.0,long,high,46,M1 Opt,2,16.0,0.051976919174194336,0.06231498718261719,8,8,429,860
15,1.2,short,low,42,M1 Base,2,10.0,0.9806699752807617,1.001230001449585,5,"[(0, 14), (3, 13), (4, 12), (10, 11), (14, 10)]",735,1395
