n,s_factor,duration,size,seed,model,status,objective,runtime,wall_time,servers,fireups,num_vars,num_constrs
10,1.0,long,low,46,M2 Opt,2,8.0,0.0017910003662109375,0.003491640090942383,4,4,108,149
10,1.0,long,high,42,M2 Base,2,12.0,0.014111995697021484,0.017287015914916992,6,6,180,310
10,1.0,long,high,42,M2 Opt,2,12.0,0.003937959671020508,0.005677223205566406,6,6,98,158
10,1.0,long,high,43,M2 Base,2,14.0,0.020457029342651367,0.02371525764465332,7,7,170,310
10,1.0,long,high,43,M2 Opt,2,14.0,0.0030770301818847656,0.004884958267211914,7,7,103,149
10,1.0,long,high,44,M2 Base,2,12.0,0.1685011386871338,0.17179012298583984,6,6,180,310
10,1.0,long,high,44,M2 Opt,2,12.0,0.00893402099609375,0.010666847229003906,6,6,108,149
10,1.0,long,high,45,M2 Base,2,12.0,0.025461912155151367,0.029059171676635742,6,6,180,310
10,1.0,long,high,45,M2 Opt,2,12.0,0.0015721321105957031,0.0032761096954345703,6,6,106,149
10,1.0,long,high,46,M2 Base,2,10.0,0.09065914154052734,0.09402704238891602,5,5,180,310
10,1.0,long,high,46,M2 Opt,2,10.0,0.0017049312591552734,0.0035419464111328125,5,5,108,149
10,1.2,short,low,42,M2 Base,2,8.0,0.07938098907470703,0.08285784721374512,4,4,180,310
10,1.2,short,low,42,M2 Opt,2,8.0,0.0018579959869384766,0.0036051273345947266,4,4,106,158
10,1.2,short,low,43,M2 Base,2,10.0,0.11166620254516602,0.11489987373352051,5,5,180,310
10,1.2,short,low,43,M2 Opt,2,10.0,0.004681110382080078,0.006369829177856445,5,5,108,149
10,1.2,short,low,44,M2 Base,2,8.0,0.1154780387878418,0.11885595321655273,4,4,180,310
10,1.2,short,low,44,M2 Opt,2,8.0,0.00189208984375,0.003757953643798828,4,4,99,158
10,1.2,short,low,45,M2 Base,2,8.0,0.09078001976013184,0.09399890899658203,4,4,170,310
10,1.2,short,low,45,M2 Opt,2,8.0,0.0016248226165771484,0.0032491683959960938,4,4,107,149
10,1.2,short,low,46,M2 Base,2,8.0,0.08213686943054199,0.08552098274230957,4,4,190,310
10,1.2,short,low,46,M2 Opt,2,8.0,0.006043195724487305,0.007869243621826172,4,4,113,162
10,1.2,short,high,42,M2 Base,2,10.0,0.02489495277404785,0.028588056564331055,5,5,180,310
10,1.2,short,high,42,M2 Opt,2,10.0,0.002062082290649414,0.003840923309326172,5,5,106,158
10,1.2,short,high,43,M2 Base,2,16.0,0.015331029891967773,0.01880192756652832,8,8,180,310
10,1.2,short,high,43,M2 Opt,2,16.0,0.0020110607147216797,0.0037109851837158203,8,8,108,149
10,1.2,short,high,44,M2 Base,2,12.0,0.15792202949523926,0.1611769199371338,6,6,180,310
10,1.2,short,high,44,M2 Opt,2,12.0,0.005933046340942383,0.0077779293060302734,6,6,99,158
10,1.2,short,high,45,M2 Base,2,8.0,0.09277200698852539,0.09603190422058105,4,4,170,310
10,1.2,short,high,45,M2 Opt,2,8.0,0.0016369819641113281,0.003380298614501953,4,4,107,149
10,1.2,short,high,46,M2 Base,2,10.0,0.0710151195526123,0.07425093650817871,5,5,180,310
10,1.2,short,high,46,M2 Opt,2,10.0,0.0019850730895996094,0.0038442611694335938,5,5,104,158
10,1.2,long,low,42,M2 Base,2,8.0,0.18730497360229492,0.19081330299377441,4,4,170,310
10,1.2,long,low,42,M2 Opt,2,8.0,0.0020580291748046875,0.0040130615234375,4,4,101,158
10,1.2,long,low,43,M2 Base,2,10.0,0.11132311820983887,0.11483883857727051,5,5,180,310
10,1.2,long,low,43,M2 Opt,2,10.0,0.003993988037109375,0.005764007568359375,5,5,108,149
10,1.2,long,low,44,M2 Base,2,8.0,0.1101069450378418,0.11338591575622559,4,4,180,310
10,1.2,long,low,44,M2 Opt,2,8.0,0.001870870590209961,0.003542661666870117,4,4,99,158
10,1.2,long,low,45,M2 Base,2,8.0,0.11102914810180664,0.11453700065612793,4,4,180,310
10,1.2,long,low,45,M2 Opt,2,8.0,0.0017769336700439453,0.0036208629608154297,4,4,106,158
10,1.2,long,low,46,M2 Base,2,8.0,0.13734698295593262,0.14063572883605957,4,4,190,310
10,1.2,long,low,46,M2 Opt,2,8.0,0.001708984375,0.0034568309783935547,4,4,113,149
10,1.2,long,high,42,M2 Base,2,10.0,0.06042909622192383,0.06388711929321289,5,5,170,310
10,1.2,long,high,42,M2 Opt,2,10.0,0.0019419193267822266,0.0037050247192382812,5,5,101,158
10,1.2,long,high,43,M2 Base,2,16.0,0.015673160552978516,0.019161701202392578,8,8,180,310
10,1.2,long,high,43,M2 Opt,2,16.0,0.0026090145111083984,0.004369974136352539,8,8,108,149
10,1.2,long,high,44,M2 Base,2,12.0,0.15164613723754883,0.15505409240722656,6,6,180,310
10,1.2,long,high,44,M2 Opt,2,12.0,0.005853176116943359,0.0076389312744140625,6,6,99,158
10,1.2,long,high,45,M2 Base,2,10.0,0.16497397422790527,0.1685020923614502,5,5,180,310
10,1.2,long,high,45,M2 Opt,2,10.0,0.001920938491821289,0.0037431716918945312,5,5,106,158
10,1.2,long,high,46,M2 Base,2,10.0,0.06858205795288086,0.07218098640441895,5,5,180,310
10,1.2,long,high,46,M2 Opt,2,10.0,0.0019469261169433594,0.003757953643798828,5,5,104,158
